battery,driver,road,traffic,time,speed,soc
healthy,eco,flat,light,8.540000000000001,33.14895942227468,99.30105658527742
healthy,eco,flat,light,8.56,33.20898808450519,99.2979816789733
healthy,eco,flat,light,8.58,33.26891716226527,99.2949012236805
healthy,eco,flat,light,8.6,33.328746641036524,99.29181522862115
healthy,eco,flat,light,8.620000000000001,33.38847650721996,99.28872370301863
healthy,eco,flat,light,8.64,33.448106748133135,99.2856266560975
healthy,eco,flat,light,8.66,33.50763735200727,99.28252409708342
healthy,eco,flat,light,8.68,33.56706830798443,99.27941603520306
healthy,eco,flat,light,8.700000000000001,33.6263996061146,99.27630247968398
healthy,eco,flat,light,8.72,33.68563123735285,99.27318343975459
healthy,eco,flat,light,8.74,33.74476319355638,99.27005892464408
healthy,eco,flat,light,8.76,33.80379546748165,99.26692894358227
healthy,eco,flat,light,8.78,33.86272805278146,99.26379350579961
healthy,eco,flat,light,8.8,33.921560944002046,99.26065262052703
healthy,eco,flat,light,8.82,33.980294136580106,99.25750629699586
healthy,eco,flat,light,8.84,34.03892762683989,99.25435454443782
healthy,eco,flat,light,8.86,34.09746141199026,99.25119737208486
healthy,eco,flat,light,8.88,34.15589549012171,99.24803478916911
healthy,eco,flat,light,8.9,34.2142298602034,99.2448668049228
healthy,eco,flat,light,8.92,34.272464522080234,99.24169342857816
healthy,eco,flat,light,8.94,34.3305994764698,99.23851466936738
healthy,eco,flat,light,8.96,34.38863472495945,99.23533053652247
healthy,eco,flat,light,8.98,34.446570270003285,99.23214103927525
healthy,eco,flat,light,9.0,34.50440611491913,99.2289461868572
healthy,eco,flat,light,9.02,34.56214226388555,99.22574598849944
healthy,eco,flat,light,9.040000000000001,34.61977872193882,99.2225404534326
healthy,eco,flat,light,9.06,34.677315494969925,99.21932959088677
healthy,eco,flat,light,9.08,34.73475258972148,99.21611341009142
healthy,eco,flat,light,9.1,34.79209001378475,99.21289192027534
healthy,eco,flat,light,9.120000000000001,34.84932777559657,99.2096651306665
healthy,eco,flat,light,9.14,34.906465884436294,99.20643305049201
healthy,eco,flat,light,9.16,34.96350435042276,99.20319568897808
healthy,eco,flat,light,9.18,35.02044318451121,99.1999530553499
healthy,eco,flat,light,9.200000000000001,35.07728239849022,99.19670515883152
healthy,eco,flat,light,9.22,35.13402200497863,99.19345200864588
healthy,eco,flat,light,9.24,35.190662017422476,99.19019361401463
healthy,eco,flat,light,9.26,35.24720245009186,99.18692998415814
healthy,eco,flat,light,9.28,35.30364331807792,99.18366112829536
healthy,eco,flat,light,9.3,35.359984637289664,99.18038705564375
healthy,eco,flat,light,9.32,35.41622642445093,99.17710777541926
healthy,eco,flat,light,9.34,35.47236869709723,99.17382329683619
healthy,eco,flat,light,9.36,35.52841147357266,99.17053362910715
healthy,eco,flat,light,9.38,35.584354773026774,99.16723878144299
healthy,eco,flat,light,9.4,35.64019861541146,99.16393876305267
healthy,eco,flat,light,9.42,35.69594302147781,99.16063358314328
healthy,eco,flat,light,9.44,35.75158801277299,99.15732325091987
healthy,eco,flat,light,9.46,35.80713361163711,99.15400777558546
healthy,eco,flat,light,9.48,35.86257984120007,99.1506871663409
healthy,eco,flat,light,9.5,35.917926725378415,99.14736143238484
healthy,eco,flat,light,9.52,35.97317428887217,99.14403058291364
healthy,eco,flat,light,9.540000000000001,36.02832255716174,99.14069462712132
healthy,eco,flat,light,9.56,36.083371556504666,99.13735357419942
healthy,eco,flat,light,9.58,36.13832131393254,99.13400743333702
healthy,eco,flat,light,9.6,36.19317185724782,99.13065621372061
healthy,eco,flat,light,9.620000000000001,36.24792321502061,99.12729992453404
healthy,eco,flat,light,9.64,36.30257541658556,99.12393857495843
healthy,eco,flat,light,9.66,36.35712849203864,99.12057217417212
healthy,eco,flat,light,9.68,36.411582472233974,99.11720073135062
healthy,eco,flat,light,9.700000000000001,36.46593738878067,99.11382425566647
healthy,eco,flat,light,9.72,36.520193274039606,99.11044275628925
healthy,eco,flat,light,9.74,36.57435016112028,99.10705624238544
healthy,eco,flat,light,9.76,36.628408083877574,99.10366472311841
healthy,eco,flat,light,9.78,36.6823670769086,99.10026820764833
healthy,eco,flat,light,9.8,36.73622717554947,99.09686670513207
healthy,eco,flat,light,9.82,36.78998841587213,99.0934602247232
healthy,eco,flat,light,9.84,36.84365083468113,99.09004877557184
healthy,eco,flat,light,9.86,36.89721446951043,99.08663236682467
healthy,eco,flat,light,9.88,36.95067935862021,99.0832110076248
healthy,eco,flat,light,9.9,37.004045540993616,99.07978470711174
healthy,eco,flat,light,9.92,37.05731305633362,99.07635347442134
healthy,eco,flat,light,9.94,37.11048194505974,99.07291731868568
healthy,eco,flat,light,9.96,37.163552248304875,99.06947624903306
healthy,eco,flat,light,9.98,37.216524007912064,99.06603027458789
healthy,eco,flat,heavy,0.0,0.07500000000000001,99.99999305555555
healthy,eco,flat,heavy,0.02,0.14999985937500004,99.99997916667968
healthy,eco,flat,heavy,0.04,0.22499929687605474,99.99995833341146
healthy,eco,flat,heavy,0.06,0.29999803125896485,99.99993055581596
healthy,eco,flat,heavy,0.08,0.37499578128849587,99.99989583398437
healthy,eco,flat,heavy,0.1,0.44999226574259626,99.99985416803383
healthy,eco,flat,heavy,0.12,0.5249872034166155,99.9998055581076
healthy,eco,flat,heavy,0.14,0.5999803131275218,99.9997500043749
healthy,eco,flat,heavy,0.16,0.6749713137181182,99.99968750703104
healthy,eco,flat,heavy,0.18,0.7499599240612597,99.99961806629733
healthy,eco,flat,heavy,0.2,0.8249458630640673,99.99954168242112
healthy,eco,flat,heavy,0.22,0.8999288496721426,99.99945835567578
healthy,eco,flat,heavy,0.24,0.9749086028737808,99.9993680863607
healthy,eco,flat,heavy,0.26,1.049884841704182,99.99927087480128
healthy,eco,flat,heavy,0.28,1.124857285249661,99.99916672134894
healthy,eco,flat,heavy,0.3,1.1998256526518565,99.99905562638111
healthy,eco,flat,heavy,0.32,1.2747896631119375,99.9989375903012
healthy,eco,flat,heavy,0.34,1.349749035894808,99.99881261353862
healthy,eco,flat,heavy,0.36,1.4247034903333107,99.99868069654877
healthy,eco,flat,heavy,0.38,1.4996527458324265,99.99854183981304
healthy,eco,flat,heavy,0.4,1.5745965218734743,99.9983960438388
healthy,eco,flat,heavy,0.42,1.6495345380183069,99.99824330915935
healthy,eco,flat,heavy,0.44,1.724466513913504,99.99808363633399
healthy,eco,flat,heavy,0.46,1.7993921692945638,99.99791702594794
healthy,eco,flat,heavy,0.48,1.8743112239900908,99.99774347861239
healthy,eco,flat,heavy,0.5,1.9492233979259814,99.99756299496444
healthy,eco,flat,heavy,0.52,2.024128411129606,99.9973755756671
healthy,eco,flat,heavy,0.54,2.0990259837339873,99.99718122140935
healthy,eco,flat,heavy,0.56,2.1739158359819775,99.99697993290602
healthy,eco,flat,heavy,0.58,2.2487976882304292,99.99677171089785
healthy,eco,flat,heavy,0.6,2.3236712609543644,99.99655655615146
healthy,eco,flat,heavy,0.62,2.3985362747511396,99.99633446945936
healthy,eco,flat,heavy,0.64,2.473392450344607,99.99610545163988
healthy,eco,flat,heavy,0.66,2.5482395085892713,99.99586950353724
healthy,eco,flat,heavy,0.68,2.623077170474443,99.99562662602145
healthy,eco,flat,heavy,0.7000000000000001,2.6979051571283863,99.99537681998838
healthy,eco,flat,heavy,0.72,2.772723189822465,99.99512008635969
healthy,eco,flat,heavy,0.74,2.8475309899752803,99.99485642608285
healthy,eco,flat,heavy,0.76,2.9223282791568086,99.99458584013108
healthy,eco,flat,heavy,0.78,2.9971147790925294,99.99430832950338
healthy,eco,flat,heavy,0.8,3.071890211667553,99.99402389522453
healthy,eco,flat,heavy,0.8200000000000001,3.1466542989307396,99.993732538345
healthy,eco,flat,heavy,0.84,3.2214067630988152,99.99343425994101
healthy,eco,flat,heavy,0.86,3.2961473265604817,99.99312906111447
healthy,eco,flat,heavy,0.88,3.370875711880522,99.992816942993
healthy,eco,flat,heavy,0.9,3.4455916418038983,99.99249790672987
healthy,eco,flat,heavy,0.92,3.5202948392598468,99.99217195350401
healthy,eco,flat,heavy,0.9400000000000001,3.5949850273659636,99.99183908452
healthy,eco,flat,heavy,0.96,3.669661929432289,99.991499301008
healthy,eco,flat,heavy,0.98,3.744325268965381,99.99115260422384
healthy,eco,flat,heavy,1.0,3.8189747696723857,99.99079899544887
healthy,eco,flat,heavy,1.02,3.893610155465101,99.99043847599003
healthy,eco,flat,heavy,1.04,3.9682311504640326,99.99007104717981
healthy,eco,flat,heavy,1.06,4.042837479002444,99.9896967103762
healthy,eco,flat,heavy,1.08,4.117428865630404,99.98931546696271
healthy,eco,flat,heavy,1.1,4.192005035118816,99.98892731834835
healthy,eco,flat,heavy,1.12,4.266565712463454,99.98853226596756
healthy,eco,flat,heavy,1.1400000000000001,4.341110622888985,99.98813031128026
healthy,eco,flat,heavy,1.16,4.415639491852981,99.98772145577175
healthy,eco,flat,heavy,1.18,4.490152045049931,99.98730570095276
healthy,eco,flat,heavy,1.2,4.564648008415239,99.98688304835939
healthy,eco,flat,heavy,1.22,4.639127108129221,99.98645349955308
healthy,eco,flat,heavy,1.24,4.713589070621087,99.98601705612062
healthy,eco,flat,heavy,1.26,4.78803362257292,99.98557371967408
healthy,eco,flat,heavy,1.28,4.862460490923648,99.98512349185084
healthy,eco,flat,heavy,1.3,4.936869402873003,99.98466637431353
healthy,eco,flat,heavy,1.32,5.0112600858854774,99.98420236875002
healthy,eco,flat,heavy,1.34,5.085632267694268,99.98373147687337
healthy,eco,flat,heavy,1.36,5.1599856763052125,99.98325370042187
healthy,eco,flat,heavy,1.3800000000000001,5.23432004000072,99.9827690411589
healthy,eco,flat,heavy,1.4000000000000001,5.308635087343691,99.98227750087304
healthy,eco,flat,heavy,1.42,5.382930547181426,99.98177908137792
healthy,eco,flat,heavy,1.44,5.457206148649532,99.98127378451231
healthy,eco,flat,heavy,1.46,5.5314616211758105,99.98076161213999
healthy,eco,flat,heavy,1.48,5.605696694484147,99.98024256614976
healthy,eco,flat,heavy,1.5,5.6799110985983825,99.97971664845544
healthy,eco,flat,heavy,1.52,5.754104563846183,99.97918386099582
healthy,eco,flat,heavy,1.54,5.828276820862891,99.97864420573462
healthy,eco,flat,heavy,1.56,5.902427600595376,99.9780976846605
healthy,eco,flat,heavy,1.58,5.97655663430587,99.97754429978696
healthy,eco,flat,heavy,1.6,6.050663653575793,99.97698405315236
healthy,eco,flat,heavy,1.62,6.124748390309575,99.97641694681992
healthy,eco,flat,heavy,1.6400000000000001,6.1988105767384605,99.97584298287764
healthy,eco,flat,heavy,1.6600000000000001,6.272849945424303,99.97526216343825
healthy,eco,flat,heavy,1.68,6.346866229263358,99.97467449063925
healthy,eco,flat,heavy,1.7,6.420859161490054,99.9740799666428
healthy,eco,flat,heavy,1.72,6.494828475680762,99.9734785936358
healthy,eco,flat,heavy,1.74,6.568773905757549,99.97287037382972
healthy,eco,flat,heavy,1.76,6.642695185991925,99.97225530946065
healthy,eco,flat,heavy,1.78,6.716592051008575,99.97163340278927
healthy,eco,flat,heavy,1.8,6.7904642357890825,99.97100465610076
healthy,eco,flat,heavy,1.82,6.8643114756756445,99.97036907170487
healthy,eco,flat,heavy,1.84,6.938133506374768,99.96972665193576
healthy,eco,flat,heavy,1.86,7.0119300639609605,99.96907739915206
healthy,eco,flat,heavy,1.8800000000000001,7.0857008848804135,99.96842131573679
healthy,eco,flat,heavy,1.9000000000000001,7.1594457059546635,99.96775840409735
healthy,eco,flat,heavy,1.92,7.233164264384251,99.96708866666546
healthy,eco,flat,heavy,1.94,7.306856297752362,99.96641210589715
healthy,eco,flat,heavy,1.96,7.380521544028462,99.96572872427271
healthy,eco,flat,heavy,1.98,7.454159741571916,99.96503852429663
healthy,eco,flat,heavy,2.0,7.527770629135594,99.96434150849764
healthy,eco,flat,heavy,2.02,7.601353945869472,99.96363767942857
healthy,eco,flat,heavy,2.04,7.674909431324212,99.96292703966641
healthy,eco,flat,heavy,2.06,7.748436825454736,99.9622095918122
healthy,eco,flat,heavy,2.08,7.821935868623785,99.96148533849103
healthy,eco,flat,heavy,2.1,7.895406301605464,99.960754282352
healthy,eco,flat,heavy,2.12,7.968847865588778,99.96001642606815
healthy,eco,flat,heavy,2.14,8.042260302181155,99.95927177233646
healthy,eco,flat,heavy,2.16,8.115643353411954,99.95852032387782
healthy,eco,flat,heavy,2.18,8.18899676173596,99.95776208343692
healthy,eco,flat,heavy,2.2,8.262320270036867,99.95699705378229
healthy,eco,flat,heavy,2.22,8.33561362163075,99.9562252377062
healthy,eco,flat,heavy,2.24,8.408876560269523,99.9554466380247
healthy,eco,flat,heavy,2.2600000000000002,8.482108830144377,99.95466125757746
healthy,eco,flat,heavy,2.2800000000000002,8.555310175889216,99.95386909922783
healthy,eco,flat,heavy,2.3000000000000003,8.628480342584075,99.95307016586278
healthy,eco,flat,heavy,2.32,8.701619075758515,99.95226446039281
healthy,eco,flat,heavy,2.34,8.774726121395025,99.95145198575194
healthy,eco,flat,heavy,2.36,8.847801225932388,99.95063274489769
healthy,eco,flat,heavy,2.38,8.920844136269048,99.949806740811
healthy,eco,flat,heavy,2.4,8.993854599766458,99.9489739764962
healthy,eco,flat,heavy,2.42,9.066832364252415,99.948134454981
healthy,eco,flat,heavy,2.44,9.139777178024378,99.94728817931637
healthy,eco,flat,heavy,2.46,9.212688789852779,99.94643515257657
healthy,eco,flat,heavy,2.48,9.285566948984311,99.94557537785907
healthy,eco,flat,heavy,2.5,9.358411405145208,99.94470885828453
healthy,eco,flat,heavy,2.52,9.43122190854451,99.9438355969967
healthy,eco,flat,heavy,2.54,9.503998209877304,99.94295559716245
healthy,eco,flat,heavy,2.56,9.576740060327971,99.94206886197168
healthy,eco,flat,heavy,2.58,9.649447211573394,99.94117539463727
healthy,eco,flat,heavy,2.6,9.722119415786171,99.94027519839507
healthy,eco,flat,heavy,2.62,9.7947564256378,99.93936827650381
healthy,eco,flat,heavy,2.64,9.86735799430186,99.93845463224508
healthy,eco,flat,heavy,2.66,9.939923875457168,99.93753426892329
healthy,eco,flat,heavy,2.68,10.01245382329092,99.93660718986557
healthy,eco,flat,heavy,2.7,10.084947592501832,99.93567339842181
healthy,eco,flat,heavy,2.72,10.157404938303245,99.93473289796457
healthy,eco,flat,heavy,2.74,10.229825616426227,99.93378569188897
healthy,eco,flat,heavy,2.7600000000000002,10.302209383122666,99.93283178361276
healthy,eco,flat,heavy,2.7800000000000002,10.374555995168324,99.93187117657617
healthy,eco,flat,heavy,2.8000000000000003,10.446865209865901,99.93090387424192
healthy,eco,flat,heavy,2.82,10.519136785048074,99.92992988009516
healthy,eco,flat,heavy,2.84,10.59137047908051,99.92894919764339
healthy,eco,flat,heavy,2.86,10.663566050864882,99.92796183041646
healthy,eco,flat,heavy,2.88,10.735723259841853,99.92696778196648
healthy,eco,flat,heavy,2.9,10.807841865994055,99.92596705586777
healthy,eco,flat,heavy,2.92,10.879921629849047,99.92495965571686
healthy,eco,flat,heavy,2.94,10.951962312482255,99.92394558513237
healthy,eco,flat,heavy,2.96,11.023963675519905,99.92292484775501
healthy,eco,flat,heavy,2.98,11.095925481141926,99.9218974472475
healthy,eco,flat,heavy,3.0,11.16784749208485,99.92086338729453
healthy,eco,flat,heavy,3.02,11.239729471644688,99.91982267160272
healthy,eco,flat,heavy,3.04,11.311571183679794,99.91877530390052
healthy,eco,flat,heavy,3.06,11.383372392613708,99.91772128793824
healthy,eco,flat,heavy,3.08,11.455132863437985,99.91666062748791
healthy,eco,flat,heavy,3.1,11.52685236171501,99.91559332634331
healthy,eco,flat,heavy,3.12,11.59853065358079,99.91451938831983
healthy,eco,flat,heavy,3.14,11.670167505747738,99.91343881725449
healthy,eco,flat,heavy,3.16,11.741762685507434,99.91235161700583
healthy,eco,flat,heavy,3.18,11.813315960733364,99.9112577914539
healthy,eco,flat,heavy,3.2,11.884827099883662,99.9101573445002
healthy,eco,flat,heavy,3.22,11.956295872003809,99.90905028006762
healthy,eco,flat,heavy,3.24,12.027722046729336,99.90793660210032
healthy,eco,flat,heavy,3.2600000000000002,12.099105394288502,99.90681631456381
healthy,eco,flat,heavy,3.2800000000000002,12.17044568550495,99.90568942144479
healthy,eco,flat,heavy,3.3000000000000003,12.241742691800354,99.9045559267511
healthy,eco,flat,heavy,3.3200000000000003,12.312996185197049,99.90341583451173
healthy,eco,flat,heavy,3.34,12.384205938320632,99.90226914877671
healthy,eco,flat,heavy,3.36,12.455371724402562,99.90111587361704
healthy,eco,flat,heavy,3.38,12.526493317282736,99.89995601312471
healthy,eco,flat,heavy,3.4,12.597570491412037,99.89878957141254
healthy,eco,flat,heavy,3.42,12.668603021854885,99.89761655261421
healthy,eco,flat,heavy,3.44,12.739590684291752,99.89643696088419
healthy,eco,flat,heavy,3.46,12.810533255021669,99.8952508003976
healthy,eco,flat,heavy,3.48,12.88143051096472,99.89405807535029
healthy,eco,flat,heavy,3.5,12.9522822296645,99.89285878995865
healthy,eco,flat,heavy,3.52,13.023088189290577,99.89165294845964
healthy,eco,flat,heavy,3.54,13.093848168640926,99.89044055511069
healthy,eco,flat,heavy,3.56,13.16456194714434,99.88922161418965
healthy,eco,flat,heavy,3.58,13.235229304862836,99.88799612999476
healthy,eco,flat,heavy,3.6,13.305850022494027,99.88676410684452
healthy,eco,flat,heavy,3.62,13.3764238813735,99.88552554907773
healthy,eco,flat,heavy,3.64,13.446950663477145,99.88428046105334
healthy,eco,flat,heavy,3.66,13.517430151423495,99.88302884715043
